time,unix1,unix2,unix3,unix4,unix5,unix6,unix7,unix8
20:59:29.925,42.5939,35.7732,28.9057,49.5882,145.386,146.576,145.077,145.218
20:59:29.938,42.5955,35.7729,28.9041,49.5884,145.386,146.577,145.076,145.218
20:59:29.961,42.5959,35.7706,28.9027,49.5875,145.385,146.577,145.075,145.218
20:59:29.976,42.5963,35.7705,28.9014,49.5878,145.385,146.575,145.077,145.218
20:59:29.998,42.5967,35.7705,28.9003,49.588,145.385,146.576,145.076,145.219
20:59:30.020,42.598,35.7704,28.9012,49.5872,145.385,146.576,145.076,145.217
20:59:30.044,42.5992,35.7724,28.9021,49.5865,145.387,146.577,145.075,145.215
20:59:30.067,42.6003,35.7742,28.9009,49.5858,145.388,146.577,145.076,145.216
20:59:30.090,42.6013,35.7717,28.9038,49.5862,145.388,146.575,145.076,145.216
20:59:30.102,42.6012,35.7716,28.9044,49.5856,145.388,146.576,145.077,145.216
20:59:30.115,42.602,35.7734,28.907,49.5861,145.388,146.574,145.079,145.217
20:59:30.137,42.6018,35.7731,28.9073,49.5865,145.388,146.575,145.08,145.217
20:59:30.150,42.6026,35.7728,28.9046,49.5868,145.389,146.573,145.079,145.215
20:59:30.173,42.6024,35.7725,28.9051,49.5891,145.389,146.574,145.078,145.214
20:59:30.199,42.6031,35.7722,28.9056,49.5892,145.389,146.575,145.077,145.216
20:59:30.225,42.6038,35.774,28.904,49.5913,145.391,146.575,145.078,145.217
20:59:30.247,42.6034,35.7736,28.9046,49.5902,145.39,146.574,145.078,145.215
20:59:30.271,42.6041,35.7733,28.9052,49.5891,145.39,146.572,145.079,145.216
20:59:30.294,42.6047,35.7709,28.9057,49.5892,145.39,146.575,145.078,145.214
20:59:30.320,42.6052,35.7708,28.9081,49.5883,145.389,146.574,145.077,145.215
20:59:30.344,42.6057,35.7728,28.9103,49.5885,145.391,146.576,145.076,145.213
20:59:30.370,42.6061,35.7725,28.9102,49.5876,145.391,146.575,145.076,145.214
20:59:30.391,42.6065,35.7722,28.9102,49.5869,145.39,146.573,145.075,145.214
20:59:30.406,42.6089,35.774,28.9082,49.5872,145.39,146.574,145.075,145.213
20:59:30.428,42.611,35.7756,28.9064,49.5895,145.389,146.576,145.074,145.216
20:59:30.452,42.6129,35.775,28.9087,49.5895,145.389,146.575,145.076,145.216
20:59:30.475,42.6146,35.7745,28.9109,49.5886,145.389,146.575,145.074,145.217
20:59:30.497,42.6141,35.7741,28.9108,49.5887,145.388,146.574,145.076,145.219
20:59:30.522,42.6157,35.7737,28.9127,49.5888,145.388,146.574,145.075,145.219
20:59:30.545,42.6171,35.7733,28.9124,49.588,145.388,146.575,145.075,145.219
20:59:30.568,42.6184,35.776,28.9122,49.5872,145.388,146.575,145.074,145.217
20:59:30.591,42.6196,35.7774,28.912,49.5864,145.388,146.576,145.076,145.217
20:59:30.613,42.6186,35.7766,28.9118,49.5868,145.388,146.574,145.075,145.218
20:59:30.634,42.6178,35.778,28.9116,49.5871,145.388,146.575,145.075,145.216
20:59:30.656,42.617,35.7772,28.9114,49.5874,145.389,146.575,145.074,145.216
20:59:30.679,42.6163,35.7765,28.9133,49.5877,145.389,146.574,145.074,145.217
20:59:30.703,42.6157,35.7778,28.913,49.5879,145.388,146.572,145.073,145.215
20:59:30.717,42.6171,35.777,28.9107,49.5881,145.388,146.573,145.073,145.216
20:59:30.730,42.6184,35.7783,28.9126,49.5873,145.388,146.572,145.073,145.214
20:59:30.755,42.6195,35.7775,28.9123,49.5876,145.387,146.571,145.072,145.215
20:59:30.768,42.6186,35.7767,28.9121,49.5868,145.388,146.572,145.074,145.213
20:59:30.789,42.6217,35.7781,28.9119,49.5871,145.388,146.572,145.073,145.214
20:59:30.812,42.6206,35.7773,28.9137,49.5874,145.39,146.573,145.073,145.212
20:59:30.829,42.6195,35.7785,28.9113,49.5897,145.39,146.574,145.072,145.211
20:59:30.853,42.6206,35.7797,28.9112,49.5897,145.39,146.573,145.072,145.212
20:59:30.871,42.6215,35.7807,28.9111,49.5897,145.389,146.573,145.072,145.211
20:59:30.889,42.6223,35.7816,28.911,49.5888,145.389,146.574,145.072,145.21
20:59:30.908,42.6251,35.7825,28.9129,49.5879,145.389,146.573,145.072,145.209
20:59:30.933,42.6276,35.7832,28.9146,49.5881,145.389,146.571,145.071,145.208
20:59:30.948,42.6298,35.7819,28.9141,49.5883,145.389,146.57,145.071,145.209
20:59:30.969,42.6299,35.7807,28.9137,49.5875,145.388,146.569,145.071,145.21
20:59:30.989,42.6319,35.7796,28.9113,49.5877,145.388,146.57,145.07,145.211
20:59:31.015,42.6347,35.7807,28.9112,49.5879,145.388,146.569,145.069,145.21
20:59:31.029,42.6362,35.7796,28.9091,49.5882,145.388,146.57,145.069,145.211
20:59:31.055,42.6356,35.7807,28.9112,49.5883,145.388,146.569,145.069,145.21
20:59:31.070,42.637,35.7796,28.9131,49.5885,145.387,146.567,145.069,145.209
20:59:31.089,42.6383,35.7806,28.9148,49.5877,145.388,146.567,145.068,145.21
20:59:31.114,42.6395,35.7816,28.9123,49.5879,145.387,146.568,145.068,145.211
20:59:31.129,42.6415,35.7824,28.9121,49.5901,145.386,146.567,145.069,145.212
20:59:31.149,42.6424,35.7832,28.9138,49.5901,145.387,146.568,145.068,145.213
20:59:31.168,42.6442,35.7839,28.9155,49.5901,145.387,146.568,145.068,145.213
20:59:31.195,42.6447,35.7845,28.9149,49.5901,145.387,146.569,145.068,145.212
20:59:31.218,42.6453,35.785,28.9144,49.5901,145.388,146.57,145.068,145.213
20:59:31.243,42.6457,35.7855,28.914,49.5901,145.388,146.571,145.069,145.212
20:59:31.256,42.6472,35.786,28.9156,49.59,145.388,146.572,145.071,145.212
20:59:31.279,42.6484,35.7844,28.917,49.59,145.387,146.573,145.071,145.213
20:59:31.300,42.6496,35.7829,28.9163,49.59,145.387,146.573,145.07,145.214
20:59:31.313,42.6506,35.7836,28.9177,49.59,145.388,146.572,145.07,145.215
20:59:31.328,42.6506,35.7823,28.9189,49.59,145.388,146.571,145.069,145.217
20:59:31.352,42.6515,35.781,28.92,49.59,145.388,146.572,145.069,145.217
20:59:31.368,42.6524,35.7799,28.916,49.592,145.388,146.571,145.071,145.22
20:59:31.389,42.6531,35.7809,28.9174,49.5918,145.389,146.574,145.073,145.22
20:59:31.409,42.6538,35.7829,28.9197,49.5936,145.389,146.574,145.073,145.22
